timestamp,building_id,meter,meter_reading,site_id,square_feet,year_built,floor_count
2016-01-01 00:00:00,230.52173913043478,0.7391304347826086,59.41623913043478,2.0,81206.21739130435,1968.0625,
2016-01-01 01:00:00,230.52173913043478,0.7391304347826086,59.29987826086955,2.0,81206.21739130435,1968.0625,
2016-01-01 02:00:00,230.52173913043478,0.7391304347826086,60.380121739130416,2.0,81206.21739130435,1968.0625,
2016-01-01 03:00:00,230.52173913043478,0.7391304347826086,62.482302173913055,2.0,81206.21739130435,1968.0625,
2016-01-01 04:00:00,230.52173913043478,0.7391304347826086,64.02320652173914,2.0,81206.21739130435,1968.0625,
2016-01-01 05:00:00,230.52173913043478,0.7391304347826086,65.3509847826087,2.0,81206.21739130435,1968.0625,
2016-01-01 06:00:00,230.52173913043478,0.7391304347826086,66.85881739130437,2.0,81206.21739130435,1968.0625,
2016-01-01 07:00:00,230.52173913043478,0.7391304347826086,68.84231521739129,2.0,81206.21739130435,1968.0625,
2016-01-01 08:00:00,230.52173913043478,0.7391304347826086,66.18277173913042,2.0,81206.21739130435,1968.0625,
2016-01-01 09:00:00,230.52173913043478,0.7391304347826086,63.3742956521739,2.0,81206.21739130435,1968.0625,
2016-01-01 10:00:00,230.52173913043478,0.7391304347826086,62.08639347826087,2.0,81206.21739130435,1968.0625,
2016-01-01 11:00:00,230.52173913043478,0.7391304347826086,59.81028478260869,2.0,81206.21739130435,1968.0625,
2016-01-01 12:00:00,230.52173913043478,0.7391304347826086,59.24974782608695,2.0,81206.21739130435,1968.0625,
2016-01-01 13:00:00,230.52173913043478,0.7391304347826086,59.18675,2.0,81206.21739130435,1968.0625,
2016-01-01 14:00:00,230.52173913043478,0.7391304347826086,60.82594347826087,2.0,81206.21739130435,1968.0625,
2016-01-01 15:00:00,230.52173913043478,0.7391304347826086,62.030065217391304,2.0,81206.21739130435,1968.0625,
2016-01-01 16:00:00,230.52173913043478,0.7391304347826086,61.632143478260865,2.0,81206.21739130435,1968.0625,
2016-01-01 17:00:00,231.36170212765958,0.7446808510638298,58.38829787234044,2.0,80112.0,1968.0625,
2016-01-01 18:00:00,230.52173913043478,0.7391304347826086,58.49455652173911,2.0,81206.21739130435,1968.0625,
2016-01-01 19:00:00,230.52173913043478,0.7391304347826086,59.03787608695652,2.0,81206.21739130435,1968.0625,
2016-01-01 20:00:00,230.52173913043478,0.7391304347826086,58.747858695652184,2.0,81206.21739130435,1968.0625,
2016-01-01 21:00:00,230.52173913043478,0.7391304347826086,56.01163695652174,2.0,81206.21739130435,1968.0625,
2016-01-01 22:00:00,230.52173913043478,0.7391304347826086,54.43848260869565,2.0,81206.21739130435,1968.0625,
2016-01-01 23:00:00,230.52173913043478,0.7391304347826086,53.72302173913044,2.0,81206.21739130435,1968.0625,
2016-01-02 00:00:00,230.52173913043478,0.7391304347826086,54.28013913043477,2.0,81206.21739130435,1968.0625,
2016-01-02 01:00:00,230.52173913043478,0.7391304347826086,54.19022173913044,2.0,81206.21739130435,1968.0625,
2016-01-02 02:00:00,230.52173913043478,0.7391304347826086,56.07037826086955,2.0,81206.21739130435,1968.0625,
2016-01-02 03:00:00,230.52173913043478,0.7391304347826086,56.74928695652175,2.0,81206.21739130435,1968.0625,
2016-01-02 04:00:00,230.52173913043478,0.7391304347826086,58.258760869565215,2.0,81206.21739130435,1968.0625,
2016-01-02 05:00:00,230.52173913043478,0.7391304347826086,60.13495869565216,2.0,81206.21739130435,1968.0625,
2016-01-02 06:00:00,230.52173913043478,0.7391304347826086,63.83848478260868,2.0,81206.21739130435,1968.0625,
2016-01-02 07:00:00,230.52173913043478,0.7391304347826086,71.5015304347826,2.0,81206.21739130435,1968.0625,
2016-01-02 08:00:00,230.52173913043478,0.7391304347826086,70.62342608695653,2.0,81206.21739130435,1968.0625,
2016-01-02 09:00:00,230.52173913043478,0.7391304347826086,69.2506891304348,2.0,81206.21739130435,1968.0625,
2016-01-02 10:00:00,230.52173913043478,0.7391304347826086,71.45220217391302,2.0,81206.21739130435,1968.0625,
2016-01-02 11:00:00,230.52173913043478,0.7391304347826086,71.72358260869566,2.0,81206.21739130435,1968.0625,
2016-01-02 12:00:00,230.52173913043478,0.7391304347826086,74.58344782608695,2.0,81206.21739130435,1968.0625,
2016-01-02 13:00:00,230.52173913043478,0.7391304347826086,74.11006956521739,2.0,81206.21739130435,1968.0625,
2016-01-02 14:00:00,230.52173913043478,0.7391304347826086,73.67138260869567,2.0,81206.21739130435,1968.0625,
2016-01-02 15:00:00,230.52173913043478,0.7391304347826086,74.10136739130438,2.0,81206.21739130435,1968.0625,
2016-01-02 16:00:00,230.52173913043478,0.7391304347826086,72.13426739130436,2.0,81206.21739130435,1968.0625,
2016-01-02 17:00:00,230.52173913043478,0.7391304347826086,66.31061521739129,2.0,81206.21739130435,1968.0625,
2016-01-02 18:00:00,230.52173913043478,0.7391304347826086,67.0903913043478,2.0,81206.21739130435,1968.0625,
2016-01-02 19:00:00,230.52173913043478,0.7391304347826086,62.60322826086957,2.0,81206.21739130435,1968.0625,
2016-01-02 20:00:00,230.52173913043478,0.7391304347826086,61.030960869565206,2.0,81206.21739130435,1968.0625,
2016-01-02 21:00:00,230.52173913043478,0.7391304347826086,60.93771739130433,2.0,81206.21739130435,1968.0625,
2016-01-02 22:00:00,230.52173913043478,0.7391304347826086,59.062067391304346,2.0,81206.21739130435,1968.0625,
2016-01-02 23:00:00,230.52173913043478,0.7391304347826086,55.05325217391305,2.0,81206.21739130435,1968.0625,
2016-01-03 00:00:00,230.52173913043478,0.7391304347826086,53.62508695652175,2.0,81206.21739130435,1968.0625,
2016-01-03 01:00:00,230.52173913043478,0.7391304347826086,53.236015217391284,2.0,81206.21739130435,1968.0625,
2016-01-03 02:00:00,230.52173913043478,0.7391304347826086,53.79913260869563,2.0,81206.21739130435,1968.0625,
2016-01-03 03:00:00,230.52173913043478,0.7391304347826086,54.65203695652175,2.0,81206.21739130435,1968.0625,
2016-01-03 04:00:00,230.52173913043478,0.7391304347826086,56.837665217391304,2.0,81206.21739130435,1968.0625,
2016-01-03 05:00:00,230.52173913043478,0.7391304347826086,56.89597173913044,2.0,81206.21739130435,1968.0625,
2016-01-03 06:00:00,230.52173913043478,0.7391304347826086,57.12314565217391,2.0,81206.21739130435,1968.0625,
2016-01-03 07:00:00,230.52173913043478,0.7391304347826086,63.79835434782609,2.0,81206.21739130435,1968.0625,
2016-01-03 08:00:00,230.52173913043478,0.7391304347826086,66.11367173913045,2.0,81206.21739130435,1968.0625,
2016-01-03 09:00:00,230.52173913043478,0.7391304347826086,65.20690869565217,2.0,81206.21739130435,1968.0625,
2016-01-03 10:00:00,230.52173913043478,0.7391304347826086,65.66828695652171,2.0,81206.21739130435,1968.0625,
2016-01-03 11:00:00,230.52173913043478,0.7391304347826086,68.89344782608693,2.0,81206.21739130435,1968.0625,
2016-01-03 12:00:00,230.52173913043478,0.7391304347826086,71.66669565217391,2.0,81206.21739130435,1968.0625,
2016-01-03 13:00:00,230.52173913043478,0.7391304347826086,72.48290869565217,2.0,81206.21739130435,1968.0625,
2016-01-03 14:00:00,230.52173913043478,0.7391304347826086,74.04285217391305,2.0,81206.21739130435,1968.0625,
2016-01-03 15:00:00,230.52173913043478,0.7391304347826086,72.37478478260867,2.0,81206.21739130435,1968.0625,
2016-01-03 16:00:00,230.52173913043478,0.7391304347826086,68.83602608695654,2.0,81206.21739130435,1968.0625,
2016-01-03 17:00:00,230.52173913043478,0.7391304347826086,63.524621739130424,2.0,81206.21739130435,1968.0625,
2016-01-03 18:00:00,230.52173913043478,0.7391304347826086,64.70536086956523,2.0,81206.21739130435,1968.0625,
2016-01-03 19:00:00,231.36170212765958,0.7446808510638298,62.71474680851065,2.0,80112.0,1968.0625,
2016-01-03 20:00:00,231.36170212765958,0.7446808510638298,62.76397446808508,2.0,80112.0,1968.0625,
2016-01-03 21:00:00,230.52173913043478,0.7391304347826086,63.931997826086956,2.0,81206.21739130435,1968.0625,
